release,method,path,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
4.1.0,update,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,1,1,0,0,0,0,3,0,196,2,3,0,false
4.0.0,printUsage,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,4,1,1,1,0,0,1,0,4,3,10,0,false
4.0.0,runPhase,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,11,2,1,8,0,0,1,1,4,1,2,1,false
4.0.0,readEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,40,9,12,7,1,1,1,10,4,2,4,8,false
4.1.0,getAllDirectories,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,8,2,1,0,0,1,3,0,0,2,3,0,false
4.1.0,getPageCount,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,3,1,0,0,0,1,0,1,84,3,6,2,false
4.1.0,getSubscriptionState,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,3,1,0,0,0,1,4,0,196,1,1,0,false
4.1.0,getRanges,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,3,1,0,0,0,1,1,0,196,1,1,0,false
4.1.0,serveSubscribeRequest,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,3,1,0,0,0,0,0,1,196,1,4,0,false
4.1.0,report,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,3,1,0,2,0,1,0,0,90,1,1,0,false
4.0.0,processResult,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,68,16,6,8,4,2,0,20,4,2,8,10,false
4.0.0,operationFinished,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,8,2,2,1,0,0,0,0,4,1,2,0,false
4.0.0,readEntryComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,26,8,4,2,1,1,0,2,131,2,5,2,false
4.1.0,asyncAddEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,3,1,0,0,0,0,0,1,229,1,1,0,false
4.0.0,uncaughtException,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,3,1,0,0,0,0,0,0,4,1,3,0,false
4.1.0,setZkLedgersRootPath,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,3,1,0,0,0,0,0,0,225,2,2,0,false
4.0.0,tick,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,10,3,0,0,0,0,3,3,4,2,3,0,false
4.0.0,getLocalAddress,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,8,2,0,0,1,2,0,2,4,3,10,1,false
4.0.0,zeroPage,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,6,1,1,0,0,0,2,1,4,2,2,0,false
4.0.0,disableRecv,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,3,1,0,0,0,0,0,0,4,3,7,0,false
4.1.0,operationFailed,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,3,1,0,0,0,0,0,0,196,1,3,0,false
4.1.0,performRequest,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,1,1,0,0,0,0,1,0,196,1,2,0,false
4.0.0,getBookieIndex,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,1,1,0,0,0,0,4,0,4,2,2,0,false
4.0.0,main,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,22,5,3,0,1,0,0,4,4,2,3,0,false
4.1.0,close,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,2,1,0,0,0,0,0,0,229,1,1,0,false
4.1.0,getEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,11,3,2,0,0,1,0,3,56,2,3,0,false
4.0.0,operationFinished,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,4,1,0,0,0,0,0,18,4,2,3,0,false
4.1.0,channelOpen,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,5,2,0,0,0,0,0,0,196,1,1,0,false
4.0.0,tick,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,10,3,0,0,0,0,1,0,4,2,5,1,false
4.0.0,notifyUnsubcribe,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,3,2,0,0,0,0,2,0,4,2,3,0,false
4.1.0,isRunning,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,3,1,0,0,0,1,2,0,196,1,4,1,false
4.0.0,deleteDirectory,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,18,6,1,2,0,2,2,1,4,1,1,0,false
4.1.0,consumeToBound,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,7,3,1,0,0,1,0,2,196,1,3,0,false
4.0.0,getMinimumSeqId,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,7,3,1,1,0,2,1,0,4,2,3,2,false
4.0.0,getSrcSeqId,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,9,4,0,0,0,3,2,0,4,1,3,4,false
4.1.0,gcJournals,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,16,5,5,3,0,0,1,4,56,1,2,1,false
4.1.0,handleRequestAtOwner,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,51,3,6,0,1,2,0,4,196,1,1,5,false
4.1.0,scanEntryLog,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,47,9,12,5,1,0,4,3,196,3,12,1,false
4.1.0,read,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,37,1,0,0,0,0,3,0,196,1,2,4,false
4.0.0,instantiateTopicManager,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,16,3,2,0,1,1,1,3,4,2,5,0,false
4.1.0,getEntryOffset,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,16,3,4,3,1,1,1,7,84,3,6,0,false
4.1.0,getPrompt,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,5,1,1,0,0,1,1,0,0,1,1,0,false
4.1.0,readTopic,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,19,4,1,3,1,0,1,1,0,1,1,2,false
4.0.0,loadConf,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,4,1,1,0,0,0,2,0,4,2,2,0,false
4.1.0,isSpecialZnode,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,6,3,0,0,0,2,3,0,204,3,4,1,false
4.1.0,findFile,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,9,3,1,2,0,1,3,0,196,3,12,0,false
4.1.0,read,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,3,1,0,0,0,1,2,0,125,1,2,0,false
4.0.0,create,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,36,16,0,0,0,16,17,18,4,2,3,1,false
4.1.0,use,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,3,1,0,0,0,0,2,0,196,1,4,0,false
4.1.0,getStatusMsg,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,3,1,0,0,0,1,0,1,196,1,1,0,false
4.0.0,operationComplete,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,22,9,3,4,0,1,0,5,4,1,3,3,false
4.0.0,close,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,40,8,2,1,5,1,2,0,4,3,7,5,false
4.0.0,errorOutAddKey,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,15,1,0,0,0,0,2,2,4,3,8,2,false
4.1.0,operationComplete,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,5,2,0,1,0,0,0,0,196,1,4,0,false
4.1.0,storeHost2ChannelMapping,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,12,5,2,2,0,0,1,2,196,1,1,0,false
4.1.0,getEndSeqIdIncluded,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,3,1,0,0,0,1,1,1,196,1,1,0,false
4.0.0,submitCallback,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,3,1,0,0,0,0,2,1,4,2,3,0,false
4.1.0,setEntryData,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,3,1,1,0,0,0,3,0,0,3,4,0,false
4.0.0,writeComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,1,1,0,0,0,0,4,0,4,2,2,0,false
4.1.0,safeReadComplete,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,40,8,6,6,1,4,0,15,196,1,3,8,false
4.1.0,finish,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,5,1,0,0,0,0,3,2,196,1,4,0,false
4.0.0,getLedgerId,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,3,1,0,0,0,1,1,0,4,2,4,0,false
4.1.0,create,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,3,1,0,0,0,1,0,1,226,1,1,0,false
4.0.0,addListener,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,3,1,0,0,0,0,0,0,4,2,3,0,false
4.1.0,extractMetaFromEntryLogs,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,20,4,4,3,1,1,1,3,196,3,12,0,false
4.1.0,doConsume,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,22,2,4,1,0,0,1,10,196,1,4,1,false
4.1.0,getCurrentLoadData,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,3,1,0,1,0,1,2,0,196,1,2,0,false
4.0.0,readEntryComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,33,9,11,2,1,2,0,4,4,2,5,2,false
4.1.0,removeLedger,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,7,2,2,0,0,1,1,0,196,3,12,0,false
4.0.0,inc,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,4,1,0,0,0,0,8,0,4,1,1,0,false
4.1.0,getTableNameForTopic,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,3,1,0,1,0,1,4,0,196,1,2,0,false
4.1.0,serialize,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,19,5,1,1,0,1,2,0,196,3,5,0,false
4.1.0,run,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,3,1,0,0,0,0,0,1,196,1,1,0,false
4.1.0,getZkHost,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,3,1,0,0,0,1,1,0,196,1,2,0,false
4.1.0,setMsgId,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,8,2,2,0,0,1,2,0,196,1,1,0,false
4.1.0,doConnect,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,9,2,2,1,0,0,1,1,226,1,1,0,false
4.0.0,close,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,2,1,0,0,0,0,0,0,8,1,1,0,false
4.0.0,join,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,3,1,0,0,0,0,1,0,4,3,10,0,false
4.0.0,safeRun,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,1,1,0,0,0,0,1,0,4,1,2,0,false
4.1.0,readBookies,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,20,2,2,0,0,0,2,1,196,1,3,4,false
4.1.0,finish,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,5,1,0,1,0,0,2,2,196,1,1,2,false
4.1.0,publish,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,31,8,3,2,1,0,0,1,196,1,1,1,false
4.1.0,toString,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,5,1,1,0,0,1,0,0,204,1,1,0,false
4.0.0,exceptionCaught,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,11,4,1,1,0,2,0,0,4,3,8,1,false
4.0.0,makeSpace,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,10,3,0,0,0,2,3,1,4,1,2,0,false
4.0.0,initializeZookeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,17,4,1,0,1,0,1,1,4,3,5,0,false
4.0.0,operationFailed,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,4,1,0,1,0,0,0,1,4,1,3,0,false
4.1.0,getValueAndReset,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,7,1,2,0,0,1,0,0,196,1,1,3,false
4.1.0,run,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,49,9,7,1,1,1,0,1,196,1,3,3,false
4.1.0,setUncaughtExceptionHandler,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,3,1,1,0,0,0,1,0,196,1,1,0,false
4.1.0,openComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,8,2,0,1,0,1,0,11,268,2,4,1,false
4.0.0,getPageSize,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,3,1,0,0,0,1,1,0,4,2,6,0,false
4.1.0,evictFileInfoIfNecessary,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,7,2,1,0,0,0,2,1,84,3,6,1,false
4.1.0,stop,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,6,2,0,0,0,0,1,0,196,1,3,0,false
4.0.0,performRequest,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,3,1,1,0,0,0,0,0,4,2,3,0,false
4.1.0,getEnsemble,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,3,1,0,1,0,1,2,0,196,3,5,1,false
4.1.0,getBookieIndex,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,1,1,0,0,0,0,0,0,196,1,1,0,false
4.1.0,setBody,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,8,2,2,0,0,1,2,0,196,1,1,0,false
4.1.0,setSendLimit,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,4,1,2,0,0,0,1,0,0,3,4,0,false
4.1.0,getNumSubscriptionChannels,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,3,1,0,0,0,1,0,0,75,1,1,1,false
4.1.0,getHubServerConf,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,3,1,0,0,0,1,0,0,0,2,2,0,false
4.1.0,process,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,5,3,0,0,0,0,0,2,0,1,1,0,false
4.1.0,getServerPort,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,3,1,0,0,0,1,2,0,196,1,2,0,false
4.0.0,getSessionTimeout,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,3,1,0,0,0,1,0,0,4,3,7,0,false
4.0.0,fromInt,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,13,2,6,2,0,1,2,1,4,2,3,0,false
4.1.0,warmUp,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,34,3,8,2,1,1,1,4,0,3,4,1,false
4.1.0,extractMetaFromEntryLogs,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,17,4,3,2,1,1,1,2,96,3,6,0,false
4.1.0,getMsg,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,3,1,0,0,0,1,1,1,196,1,1,0,false
4.0.0,initiate,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,5,2,1,0,0,0,3,2,4,2,5,3,false
4.1.0,findCandidateCommands,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,15,4,5,1,0,2,0,1,0,1,1,4,false
4.1.0,warmup,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,20,3,5,1,0,0,0,4,196,1,1,0,false
4.1.0,refreshMyRegionByteString,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,3,1,1,0,0,0,2,1,196,1,2,0,false
4.1.0,clear,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,8,1,6,0,0,0,0,0,90,1,1,0,false
4.0.0,write,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,17,4,0,0,1,0,0,2,4,1,2,1,false
4.1.0,initializeZookeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,17,4,1,0,1,0,1,3,196,2,3,0,false
4.0.0,handle,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,15,5,1,3,0,1,1,1,4,1,2,0,false
4.1.0,makeWritable,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,12,3,0,0,1,0,1,0,196,1,4,1,false
4.0.0,process,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,7,2,0,0,0,0,8,2,4,2,5,1,false
4.1.0,addComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,8,2,0,2,0,1,0,2,196,3,6,0,false
4.1.0,getAdditionalBookie,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,22,5,2,0,0,2,2,0,196,1,3,0,false
4.0.0,runZookeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,17,2,4,1,1,0,1,1,4,3,5,1,false
4.0.0,deleteSubscriptionState,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,1,1,0,0,0,0,1,0,4,2,3,0,false
4.1.0,run,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,16,4,2,0,1,0,0,2,196,1,2,1,false
4.1.0,asyncGetLedgersInSingleNode,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,16,1,0,0,0,0,2,0,204,3,4,2,false
4.1.0,printUsage,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,7,2,0,1,0,0,0,0,0,1,1,0,false
4.1.0,updateSubscriptionState,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,1,1,0,0,0,0,2,0,196,1,4,0,false
4.0.0,getBookieIndex,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,3,1,0,2,0,1,0,0,4,1,1,0,false
4.1.0,mergeSubscribeRequest,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,10,3,3,0,0,1,1,5,196,1,1,2,false
4.1.0,readLastLogId,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,27,5,3,0,3,4,1,0,196,3,12,2,false
4.1.0,hasSrcRegion,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,3,1,0,0,0,1,4,0,196,1,1,0,false
4.1.0,doRemoteSubscribe,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,61,4,1,2,1,2,0,2,196,1,3,1,false
4.1.0,asyncPublish,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,21,5,3,1,0,1,1,2,196,1,1,2,false
4.0.0,getMessage,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,10,3,0,0,0,3,0,0,4,2,2,0,false
4.1.0,isPrefix,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,6,4,3,0,0,3,0,0,196,1,1,0,false
4.0.0,serialize,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,18,5,1,1,0,1,1,1,4,3,6,0,false
4.1.0,waitForServerUp,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,41,8,9,2,3,2,1,0,196,2,3,4,false
4.0.0,getPercentile,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,11,3,4,6,0,2,1,0,4,1,2,0,false
4.0.0,addTopicOwnershipChangeListener,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,3,1,0,0,0,0,0,0,4,2,3,0,false
4.1.0,getArgArray,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,3,1,0,0,0,1,1,0,0,1,1,0,false
4.1.0,deliver,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,13,1,2,0,0,0,0,0,196,1,1,0,false
4.1.0,hasTopic,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,5,2,2,0,0,1,1,0,0,2,2,0,false
4.1.0,stopServingSubscriber,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,1,1,0,0,0,0,0,0,196,1,2,0,false
4.1.0,run,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,39,5,6,0,0,1,0,6,196,1,3,5,false
4.1.0,hasPublishRequest,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,3,1,0,0,0,1,6,0,196,1,1,0,false
4.0.0,close,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,2,1,0,0,0,0,1,0,4,2,4,0,false
4.0.0,isBookieRunning,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,3,1,0,0,0,1,1,1,4,3,10,0,false
4.1.0,hasCreateOrAttach,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,3,1,0,0,0,1,4,0,196,1,1,0,false
4.0.0,getOpCode,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,3,1,0,0,0,1,2,0,4,2,3,0,false
4.0.0,buildResponse,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,9,1,1,0,0,1,2,2,4,3,10,4,false
4.1.0,setSubscriber,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,3,1,1,0,0,0,0,0,226,1,1,0,false
4.0.0,nop,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,3,1,0,0,0,1,2,0,4,2,3,0,false
4.1.0,parse,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,15,3,5,0,0,1,2,1,91,1,1,0,false
4.1.0,sendRead,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,10,2,1,0,0,1,2,1,196,2,3,2,false
4.0.0,compare,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,3,1,0,1,0,1,0,1,4,2,6,0,false
4.1.0,checkAccess,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,4,1,0,0,0,0,0,0,84,1,1,0,false
4.1.0,hashCode,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,3,1,0,1,0,1,0,0,196,3,10,0,false
4.1.0,hasLocalComponent,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,3,1,0,0,0,1,0,1,196,1,1,0,false
4.0.0,summarize,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,3,1,0,1,0,1,2,1,4,1,2,0,false
4.1.0,getNumWorkerThreads,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,3,1,0,0,0,1,0,0,225,2,3,1,false
4.1.0,clearMessageBound,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,3,1,0,0,0,0,0,1,196,1,3,0,false
4.0.0,call,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,33,3,4,2,0,1,1,6,4,1,3,1,false
4.1.0,accept,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,6,2,0,0,0,2,0,0,56,1,2,0,false
4.0.0,operationFailed,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,4,1,0,1,0,0,0,0,4,2,3,0,false
4.1.0,writeComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,31,8,3,4,0,4,0,3,196,2,2,3,false
4.1.0,stopServingSubscriber,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,3,1,0,0,0,0,3,2,196,1,2,0,false
4.1.0,updateLedgerRangesNode,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,14,1,1,0,0,0,2,1,196,1,3,1,false
4.0.0,addDirToDelete,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,3,1,0,0,0,0,1,0,4,1,1,0,false
4.0.0,errorOutReadKey,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,12,1,0,0,0,0,2,2,4,3,8,1,false
4.1.0,getZkRegionPrefix,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,3,1,0,0,0,1,2,2,196,1,2,0,false
4.1.0,getConsumeInterval,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,3,1,0,0,0,1,1,0,196,1,2,0,false
4.1.0,getReplicaIndex,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,1,1,0,0,0,0,0,0,196,1,1,0,false
4.1.0,getBasicBuilder,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,3,1,0,0,0,1,2,0,196,1,1,0,false
4.0.0,initiate,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,19,4,6,1,0,0,2,4,4,2,3,3,false
4.1.0,getJMXBean,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,32,1,0,0,0,1,0,1,84,3,6,6,false
4.1.0,getHandle,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,12,2,3,0,0,1,0,2,84,1,1,0,false
